signed_label,goal_number,view_description,signatures_number,nodepetition_link/_text,nodepetition_link,signatures_number/_source,view_label,goal_number/_source,nodepetition_link/_source,goal_label,pageUrl,fielditem_value
signed,5000,Re-establish and maintain the separation between investment banks and commercial banks.,24547,Re-establish and maintain the separation between investment banks and commercial banks.,https://petitions.whitehouse.gov/petition/re-establish-and-maintain-separation-between-investment-banks-and-commercial-banks,"24,547",View,"5,000",/petition/re-establish-and-maintain-separation-between-investment-banks-and-commercial-banks,goal,https://petitions.whitehouse.gov/responses?page=11,
signed,5000,Promote / Enforce the teaching of Evolution over Creationism,8213,Promote / Enforce the teaching of Evolution over Creationism,https://petitions.whitehouse.gov/petition/promote-enforce-teaching-evolution-over-creationism,"8,213",View,"5,000",/petition/promote-enforce-teaching-evolution-over-creationism,goal,https://petitions.whitehouse.gov/responses?page=11,Education
signed,5000,Support Sen. Bernie Sanders bill to fix Social Security by removing the cap on income subject to the SS tax.,8298,Support Sen. Bernie Sanders bill to fix Social Security by removing the cap on income subject to the SS tax.,https://petitions.whitehouse.gov/petition/support-sen-bernie-sanders-bill-fix-social-security-removing-cap-income-subject-ss-tax,"8,298",View,"5,000",/petition/support-sen-bernie-sanders-bill-fix-social-security-removing-cap-income-subject-ss-tax,goal,https://petitions.whitehouse.gov/responses?page=11,
signed,5000,repeal the Government Pension Offset and the Windfall Elimination Provision and restore SS fairness for public servants!,7138,repeal the Government Pension Offset and the Windfall Elimination Provision and restore SS fairness for public servants!,https://petitions.whitehouse.gov/petition/repeal-government-pension-offset-and-windfall-elimination-provision-and-restore-ss-fairness,"7,138",View,"5,000",/petition/repeal-government-pension-offset-and-windfall-elimination-provision-and-restore-ss-fairness,goal,https://petitions.whitehouse.gov/responses?page=11,
signed,5000,KEEP KIDS ALIVE. Allocate more funds towards CHILDHOOD CANCER RESEARCH.,5948,KEEP KIDS ALIVE. Allocate more funds towards CHILDHOOD CANCER RESEARCH.,https://petitions.whitehouse.gov/petition/keep-kids-alive-allocate-more-funds-towards-childhood-cancer-research,"5,948",View,"5,000",/petition/keep-kids-alive-allocate-more-funds-towards-childhood-cancer-research,goal,https://petitions.whitehouse.gov/responses?page=11,Health Care
signed,5000,give the National Guard a seat on the Joint Chiefs of Staff.,5855,give the National Guard a seat on the Joint Chiefs of Staff.,https://petitions.whitehouse.gov/petition/give-national-guard-seat-joint-chiefs-staff,"5,855",View,"5,000",/petition/give-national-guard-seat-joint-chiefs-staff,goal,https://petitions.whitehouse.gov/responses?page=11,
signed,25000,Urge the release of former commander of the Sri Lankan Army and Presidential candidate General (Ret.) Sarath Fonseka,25814,Urge the release of former commander of the Sri Lankan Army and Presidential candidate General (Ret.) Sarath Fonseka,https://petitions.whitehouse.gov/petition/urge-release-former-commander-sri-lankan-army-and-presidential-candidate-general-ret-sarath,"25,814",View,"25,000",/petition/urge-release-former-commander-sri-lankan-army-and-presidential-candidate-general-ret-sarath,goal,https://petitions.whitehouse.gov/responses?page=11,
signed,5000,"protect coal ash recycling by promptly enacting disposal regulations that do NOT designate coal ash a “hazardous waste.""",5408,"protect coal ash recycling by promptly enacting disposal regulations that do NOT designate coal ash a “hazardous waste.""",https://petitions.whitehouse.gov/petition/protect-coal-ash-recycling-promptly-enacting-disposal-regulations-do-not-designate-coal-ash,"5,408",View,"5,000",/petition/protect-coal-ash-recycling-promptly-enacting-disposal-regulations-do-not-designate-coal-ash,goal,https://petitions.whitehouse.gov/responses?page=11,
signed,25000,Rescind the HHS Dept. Mandate Requiring Catholic Employers to Provide Contraceptives/Abortifacients to Their Employees,29127,Rescind the HHS Dept. Mandate Requiring Catholic Employers to Provide Contraceptives/Abortifacients to Their Employees,https://petitions.whitehouse.gov/petition/rescind-hhs-dept-mandate-requiring-catholic-employers-provide-contraceptivesabortifacients,"29,127",View,"25,000",/petition/rescind-hhs-dept-mandate-requiring-catholic-employers-provide-contraceptivesabortifacients,goal,https://petitions.whitehouse.gov/responses?page=11,
signed,25000,Stand Strong in Support of New No-Cost Birth Control Policy,22945,Stand Strong in Support of New No-Cost Birth Control Policy,https://petitions.whitehouse.gov/petition/stand-strong-support-new-no-cost-birth-control-policy,"22,945",View,"25,000",/petition/stand-strong-support-new-no-cost-birth-control-policy,goal,https://petitions.whitehouse.gov/responses?page=11,Health Care
signed,5000,"ban the sale, trade, and possession of shark and shark products, including shark fin.",6497,"ban the sale, trade, and possession of shark and shark products, including shark fin.",https://petitions.whitehouse.gov/petition/ban-sale-trade-and-possession-shark-and-shark-products-including-shark-fin,"6,497",View,"5,000",/petition/ban-sale-trade-and-possession-shark-and-shark-products-including-shark-fin,goal,https://petitions.whitehouse.gov/responses?page=11,Energy & Environment
signed,25000,Investigate Chris Dodd and the MPAA for bribery after he publicly admited to bribing politicans to pass legislation.,31034,Investigate Chris Dodd and the MPAA for bribery after he publicly admited to bribing politicans to pass legislation.,https://petitions.whitehouse.gov/petition/investigate-chris-dodd-and-mpaa-bribery-after-he-publicly-admited-bribing-politicans-pass,"31,034",View,"25,000",/petition/investigate-chris-dodd-and-mpaa-bribery-after-he-publicly-admited-bribing-politicans-pass,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,revisit its decision on the retired Space Shuttle Enterprise and award it to National Museum of the USAF in OH.,6509,revisit its decision on the retired Space Shuttle Enterprise and award it to National Museum of the USAF in OH.,https://petitions.whitehouse.gov/petition/revisit-its-decision-retired-space-shuttle-enterprise-and-award-it-national-museum-usaf-oh,"6,509",View,"5,000",/petition/revisit-its-decision-retired-space-shuttle-enterprise-and-award-it-national-museum-usaf-oh,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,Allow Seriously Backlogged EB2/EB3 Beneficiaries with Their I-140 Approved to File I-485 and Apply for EAD & AP,8560,Allow Seriously Backlogged EB2/EB3 Beneficiaries with Their I-140 Approved to File I-485 and Apply for EAD & AP,https://petitions.whitehouse.gov/petition/allow-seriously-backlogged-eb2eb3-beneficiaries-their-i-140-approved-file-i-485-and-apply,"8,560",View,"5,000",/petition/allow-seriously-backlogged-eb2eb3-beneficiaries-their-i-140-approved-file-i-485-and-apply,goal,https://petitions.whitehouse.gov/responses?page=12,Immigration
signed,25000,Start A National Effort To Digitize All Public Government Info.,2296,Start A National Effort To Digitize All Public Government Info.,https://petitions.whitehouse.gov/petition/start-national-effort-digitize-all-public-government-info,"2,296",View,"25,000",/petition/start-national-effort-digitize-all-public-government-info,goal,https://petitions.whitehouse.gov/responses?page=12,Education
signed,25000,create a Federal Scanning Commission to digitize .gov.,518,create a Federal Scanning Commission to digitize .gov.,https://petitions.whitehouse.gov/petition/create-federal-scanning-commission-digitize-gov,518,View,"25,000",/petition/create-federal-scanning-commission-digitize-gov,goal,https://petitions.whitehouse.gov/responses?page=12,Education
signed,5000,Foreign GRADUATES with ADVANCED U.S.DEGREES (M.S.& PhD.) should get GREEN CARDS. They promote innovation & job creation.,6486,Foreign GRADUATES with ADVANCED U.S.DEGREES (M.S.& PhD.) should get GREEN CARDS. They promote innovation & job creation.,https://petitions.whitehouse.gov/petition/foreign-graduates-advanced-usdegrees-ms-phd-should-get-green-cards-they-promote-innovation,"6,486",View,"5,000",/petition/foreign-graduates-advanced-usdegrees-ms-phd-should-get-green-cards-they-promote-innovation,goal,https://petitions.whitehouse.gov/responses?page=12,Education
signed,5000,Reform the coinage system.,6149,Reform the coinage system.,https://petitions.whitehouse.gov/petition/reform-coinage-system,"6,149",View,"5,000",/petition/reform-coinage-system,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,25000,VETO the SOPA bill and any other future bills that threaten to diminish the free flow of information,51689,VETO the SOPA bill and any other future bills that threaten to diminish the free flow of information,https://petitions.whitehouse.gov/petition/veto-sopa-bill-and-any-other-future-bills-threaten-diminish-free-flow-information,"51,689",View,"25,000",/petition/veto-sopa-bill-and-any-other-future-bills-threaten-diminish-free-flow-information,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,25000,Stop the E-PARASITE Act.,53314,Stop the E-PARASITE Act.,https://petitions.whitehouse.gov/petition/stop-e-parasite-act,"53,314",View,"25,000",/petition/stop-e-parasite-act,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,"Change the motto of the United States of America to ""E Pluribus Unum""",7575,"Change the motto of the United States of America to ""E Pluribus Unum""",https://petitions.whitehouse.gov/petition/change-motto-united-states-america-e-pluribus-unum,"7,575",View,"5,000",/petition/change-motto-united-states-america-e-pluribus-unum,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,Take Aviation User Fees off the table,8927,Take Aviation User Fees off the table,https://petitions.whitehouse.gov/petition/take-aviation-user-fees-table,"8,927",View,"5,000",/petition/take-aviation-user-fees-table,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,End discrimination based on sexual orientation and gender identity/expression.,7513,End discrimination based on sexual orientation and gender identity/expression.,https://petitions.whitehouse.gov/petition/end-discrimination-based-sexual-orientation-and-gender-identityexpression,"7,513",View,"5,000",/petition/end-discrimination-based-sexual-orientation-and-gender-identityexpression,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,Remove tax exemption from churches and allow them to apply like a non-profit organization,12643,Remove tax exemption from churches and allow them to apply like a non-profit organization,https://petitions.whitehouse.gov/petition/remove-tax-exemption-churches-and-allow-them-apply-non-profit-organization,"12,643",View,"5,000",/petition/remove-tax-exemption-churches-and-allow-them-apply-non-profit-organization,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,support an international investigation into war crimes and other human rights abuses committed in Sri Lanka,5938,support an international investigation into war crimes and other human rights abuses committed in Sri Lanka,https://petitions.whitehouse.gov/petition/support-international-investigation-war-crimes-and-other-human-rights-abuses-committed-sri,"5,938",View,"5,000",/petition/support-international-investigation-war-crimes-and-other-human-rights-abuses-committed-sri,goal,https://petitions.whitehouse.gov/responses?page=12,Foreign Policy
signed,5000,Fully Legalize Same-Sex Marriage Across The Nation,17303,Fully Legalize Same-Sex Marriage Across The Nation,https://petitions.whitehouse.gov/petition/fully-legalize-same-sex-marriage-across-nation,"17,303",View,"5,000",/petition/fully-legalize-same-sex-marriage-across-nation,goal,https://petitions.whitehouse.gov/responses?page=12,Civil Rights & Equality
signed,5000,Legalize raw milk sales on a federal level,6079,Legalize raw milk sales on a federal level,https://petitions.whitehouse.gov/petition/legalize-raw-milk-sales-federal-level,"6,079",View,"5,000",/petition/legalize-raw-milk-sales-federal-level,goal,https://petitions.whitehouse.gov/responses?page=12,Health Care
signed,5000,"bar courts and lawmakers from creating a ""second-class"" religion status for minority religions like Wicca & NeoPaganism",5784,"bar courts and lawmakers from creating a ""second-class"" religion status for minority religions like Wicca & NeoPaganism",https://petitions.whitehouse.gov/petition/bar-courts-and-lawmakers-creating-second-class-religion-status-minority-religions-wicca,"5,784",View,"5,000",/petition/bar-courts-and-lawmakers-creating-second-class-religion-status-minority-religions-wicca,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,Stop Animal Homelessness at Its Roots,11786,Stop Animal Homelessness at Its Roots,https://petitions.whitehouse.gov/petition/stop-animal-homelessness-its-roots,"11,786",View,"5,000",/petition/stop-animal-homelessness-its-roots,goal,https://petitions.whitehouse.gov/responses?page=12,Energy & Environment
signed,5000,"CURB FERC regulations, which overreach and overregulate the shorelines of its hydroelectric projects.",5525,"CURB FERC regulations, which overreach and overregulate the shorelines of its hydroelectric projects.",https://petitions.whitehouse.gov/petition/curb-ferc-regulations-which-overreach-and-overregulate-shorelines-its-hydroelectric,"5,525",View,"5,000",/petition/curb-ferc-regulations-which-overreach-and-overregulate-shorelines-its-hydroelectric,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,crack down on puppy mills.,32807,crack down on puppy mills.,https://petitions.whitehouse.gov/petition/crack-down-puppy-mills,"32,807",View,"5,000",/petition/crack-down-puppy-mills,goal,https://petitions.whitehouse.gov/responses?page=12,
signed,5000,Reallocate Defense funds to NASA.,11408,Reallocate Defense funds to NASA.,https://petitions.whitehouse.gov/petition/reallocate-defense-funds-nasa,"11,408",View,"5,000",/petition/reallocate-defense-funds-nasa,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,"Abolish the TSA, and use its monstrous budget to fund more sophisticated, less intrusive counter-terrorism intelligence.",32824,"Abolish the TSA, and use its monstrous budget to fund more sophisticated, less intrusive counter-terrorism intelligence.",https://petitions.whitehouse.gov/petition/abolish-tsa-and-use-its-monstrous-budget-fund-more-sophisticated-less-intrusive-counter,"32,824",View,"5,000",/petition/abolish-tsa-and-use-its-monstrous-budget-fund-more-sophisticated-less-intrusive-counter,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,Recognize electronic cigarettes as an effective alternative to smoking and support job creation in this new industry.,5768,Recognize electronic cigarettes as an effective alternative to smoking and support job creation in this new industry.,https://petitions.whitehouse.gov/petition/recognize-electronic-cigarettes-effective-alternative-smoking-and-support-job-creation-new,"5,768",View,"5,000",/petition/recognize-electronic-cigarettes-effective-alternative-smoking-and-support-job-creation-new,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,"Antineoplastons, cancer drugs in FDA trials since 1995, results publicly audited by Congress, to gain final FDA-approval",7494,"Antineoplastons, cancer drugs in FDA trials since 1995, results publicly audited by Congress, to gain final FDA-approval",https://petitions.whitehouse.gov/petition/antineoplastons-cancer-drugs-fda-trials-1995-results-publicly-audited-congress-gain-final,"7,494",View,"5,000",/petition/antineoplastons-cancer-drugs-fda-trials-1995-results-publicly-audited-congress-gain-final,goal,https://petitions.whitehouse.gov/responses?page=13,Health Care
signed,5000,Support a Ban on Horse Slaughter,8513,Support a Ban on Horse Slaughter,https://petitions.whitehouse.gov/petition/support-ban-horse-slaughter,"8,513",View,"5,000",/petition/support-ban-horse-slaughter,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,"Restore humane horse slaughter to improve horse welfare, stop needless & wasteful suffering & create jobs.",5531,"Restore humane horse slaughter to improve horse welfare, stop needless & wasteful suffering & create jobs.",https://petitions.whitehouse.gov/petition/restore-humane-horse-slaughter-improve-horse-welfare-stop-needless-wasteful-suffering,"5,531",View,"5,000",/petition/restore-humane-horse-slaughter-improve-horse-welfare-stop-needless-wasteful-suffering,goal,https://petitions.whitehouse.gov/responses?page=13,Energy & Environment
signed,5000,"Pardon Jason Spyres (K99397), an Illinois inmate serving a 30 year ( now on 9th year) sentence on a marijuana charge.",5862,"Pardon Jason Spyres (K99397), an Illinois inmate serving a 30 year ( now on 9th year) sentence on a marijuana charge.",https://petitions.whitehouse.gov/petition/pardon-jason-spyres-k99397-illinois-inmate-serving-30-year-now-9th-year-sentence-marijuana,"5,862",View,"5,000",/petition/pardon-jason-spyres-k99397-illinois-inmate-serving-30-year-now-9th-year-sentence-marijuana,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,Reject the Keystone XL Pipeline,7875,Reject the Keystone XL Pipeline,https://petitions.whitehouse.gov/petition/reject-keystone-xl-pipeline,"7,875",View,"5,000",/petition/reject-keystone-xl-pipeline,goal,https://petitions.whitehouse.gov/responses?page=13,Energy & Environment
signed,5000,Protect Wild Horses and Burros; Reform Inhumane Interior Department Management Program That Wastes Tax Dollars,6204,Protect Wild Horses and Burros; Reform Inhumane Interior Department Management Program That Wastes Tax Dollars,https://petitions.whitehouse.gov/petition/protect-wild-horses-and-burros-reform-inhumane-interior-department-management-program,"6,204",View,"5,000",/petition/protect-wild-horses-and-burros-reform-inhumane-interior-department-management-program,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,Protect Children from Dangerous Air Pollution,14157,Protect Children from Dangerous Air Pollution,https://petitions.whitehouse.gov/petition/protect-children-dangerous-air-pollution,"14,157",View,"5,000",/petition/protect-children-dangerous-air-pollution,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,Immediately halt the cruel and unnecessary use of monkeys in Army chemical casualty management training courses.,7017,Immediately halt the cruel and unnecessary use of monkeys in Army chemical casualty management training courses.,https://petitions.whitehouse.gov/petition/immediately-halt-cruel-and-unnecessary-use-monkeys-army-chemical-casualty-management,"7,017",View,"5,000",/petition/immediately-halt-cruel-and-unnecessary-use-monkeys-army-chemical-casualty-management,goal,https://petitions.whitehouse.gov/responses?page=13,Education
signed,5000,"EXAMINE THE GOVERNMENT’S FAILURE TO INVESTIGATE AND PROSECUTE CHURCH OF SCIENTOLOGY CRIME, FRAUD AND ABUSE.",6159,"EXAMINE THE GOVERNMENT’S FAILURE TO INVESTIGATE AND PROSECUTE CHURCH OF SCIENTOLOGY CRIME, FRAUD AND ABUSE.",https://petitions.whitehouse.gov/petition/examine-government%E2%80%99s-failure-investigate-and-prosecute-church-scientology-crime-fraud-and,"6,159",View,"5,000",/petition/examine-government%E2%80%99s-failure-investigate-and-prosecute-church-scientology-crime-fraud-and,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,Pardon Marc Emery.,8254,Pardon Marc Emery.,https://petitions.whitehouse.gov/petition/pardon-marc-emery,"8,254",View,"5,000",/petition/pardon-marc-emery,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,grant clemency to Native American activist Leonard Peltier without delay.,5633,grant clemency to Native American activist Leonard Peltier without delay.,https://petitions.whitehouse.gov/petition/grant-clemency-native-american-activist-leonard-peltier-without-delay,"5,633",View,"5,000",/petition/grant-clemency-native-american-activist-leonard-peltier-without-delay,goal,https://petitions.whitehouse.gov/responses?page=13,Civil Rights & Equality
signed,5000,"Free PFC Bradley Manning, the accused WikiLeaks whistleblower.",6640,"Free PFC Bradley Manning, the accused WikiLeaks whistleblower.",https://petitions.whitehouse.gov/petition/free-pfc-bradley-manning-accused-wikileaks-whistleblower,"6,640",View,"5,000",/petition/free-pfc-bradley-manning-accused-wikileaks-whistleblower,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,"prohibit all federal agencies from promoting, endorsing, or funding fluoridation of the public drinking water.",6007,"prohibit all federal agencies from promoting, endorsing, or funding fluoridation of the public drinking water.",https://petitions.whitehouse.gov/petition/prohibit-all-federal-agencies-promoting-endorsing-or-funding-fluoridation-public-drinking,"6,007",View,"5,000",/petition/prohibit-all-federal-agencies-promoting-endorsing-or-funding-fluoridation-public-drinking,goal,https://petitions.whitehouse.gov/responses?page=13,Health Care
signed,5000,Save the Postal Service,5956,Save the Postal Service,https://petitions.whitehouse.gov/petition/save-postal-service,"5,956",View,"5,000",/petition/save-postal-service,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,Preserve 6 Day Mail Delivery,9442,Preserve 6 Day Mail Delivery,https://petitions.whitehouse.gov/petition/preserve-6-day-mail-delivery,"9,442",View,"5,000",/petition/preserve-6-day-mail-delivery,goal,https://petitions.whitehouse.gov/responses?page=13,Rural Policy
signed,5000,Try Casey Anthony in Federal Court for Lying to the FBI Investigators,5209,Try Casey Anthony in Federal Court for Lying to the FBI Investigators,https://petitions.whitehouse.gov/petition/try-casey-anthony-federal-court-lying-fbi-investigators,"5,209",View,"5,000",/petition/try-casey-anthony-federal-court-lying-fbi-investigators,goal,https://petitions.whitehouse.gov/responses?page=13,
signed,5000,formally acknowledge an extraterrestrial presence engaging the human race - Disclosure.,12092,formally acknowledge an extraterrestrial presence engaging the human race - Disclosure.,https://petitions.whitehouse.gov/petition/formally-acknowledge-extraterrestrial-presence-engaging-human-race-disclosure,"12,092",View,"5,000",/petition/formally-acknowledge-extraterrestrial-presence-engaging-human-race-disclosure,goal,https://petitions.whitehouse.gov/responses?page=13,Foreign Policy
signed,5000,Immediately disclose the government's knowledge of and communications with extraterrestrial beings,5390,Immediately disclose the government's knowledge of and communications with extraterrestrial beings,https://petitions.whitehouse.gov/petition/immediately-disclose-governments-knowledge-and-communications-extraterrestrial-beings,"5,390",View,"5,000",/petition/immediately-disclose-governments-knowledge-and-communications-extraterrestrial-beings,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,"Edit the Pledge of Allegiance to remove the phrase ""Under God"".",20447,"Edit the Pledge of Allegiance to remove the phrase ""Under God"".",https://petitions.whitehouse.gov/petition/edit-pledge-allegiance-remove-phrase-under-god,"20,447",View,"5,000",/petition/edit-pledge-allegiance-remove-phrase-under-god,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,"Remove ""In God We Trust"" from currency.",12288,"Remove ""In God We Trust"" from currency.",https://petitions.whitehouse.gov/petition/remove-god-we-trust-currency,"12,288",View,"5,000",/petition/remove-god-we-trust-currency,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,Legalize and Regulate Marijuana in a Manner Similar to Alcohol.,75057,Legalize and Regulate Marijuana in a Manner Similar to Alcohol.,https://petitions.whitehouse.gov/petition/legalize-and-regulate-marijuana-manner-similar-alcohol,"75,057",View,"5,000",/petition/legalize-and-regulate-marijuana-manner-similar-alcohol,goal,https://petitions.whitehouse.gov/responses?page=14,Civil Rights & Equality
signed,5000,"Legalize, regulate, and tax marijuana.",20104,"Legalize, regulate, and tax marijuana.",https://petitions.whitehouse.gov/petition/legalize-regulate-and-tax-marijuana,"20,104",View,"5,000",/petition/legalize-regulate-and-tax-marijuana,goal,https://petitions.whitehouse.gov/responses?page=14,Budget & Taxes
signed,5000,Give States the Freedom to Establish Their Own Marijuana Laws.,12470,Give States the Freedom to Establish Their Own Marijuana Laws.,https://petitions.whitehouse.gov/petition/give-states-freedom-establish-their-own-marijuana-laws,"12,470",View,"5,000",/petition/give-states-freedom-establish-their-own-marijuana-laws,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,Remove Marijuana from the Schedule 1 list of drugs in the Controlled Substances Act,8955,Remove Marijuana from the Schedule 1 list of drugs in the Controlled Substances Act,https://petitions.whitehouse.gov/petition/remove-marijuana-schedule-1-list-drugs-controlled-substances-act,"8,955",View,"5,000",/petition/remove-marijuana-schedule-1-list-drugs-controlled-substances-act,goal,https://petitions.whitehouse.gov/responses?page=14,Health Care
signed,5000,Stop Interfering With State Marijuana Legalization Efforts,17054,Stop Interfering With State Marijuana Legalization Efforts,https://petitions.whitehouse.gov/petition/stop-interfering-state-marijuana-legalization-efforts,"17,054",View,"5,000",/petition/stop-interfering-state-marijuana-legalization-efforts,goal,https://petitions.whitehouse.gov/responses?page=14,Budget & Taxes
signed,5000,Repeal any and all laws pertaining to the illegalization of the Cannabis plant and all of its uses.,6650,Repeal any and all laws pertaining to the illegalization of the Cannabis plant and all of its uses.,https://petitions.whitehouse.gov/petition/repeal-any-and-all-laws-pertaining-illegalization-cannabis-plant-and-all-its-uses,"6,650",View,"5,000",/petition/repeal-any-and-all-laws-pertaining-illegalization-cannabis-plant-and-all-its-uses,goal,https://petitions.whitehouse.gov/responses?page=14,Civil Rights & Equality
signed,5000,Stop denying the medical value of cannabis (marijuana.) Remove it from schedule one of the controlled substances act.,5840,Stop denying the medical value of cannabis (marijuana.) Remove it from schedule one of the controlled substances act.,https://petitions.whitehouse.gov/petition/stop-denying-medical-value-cannabis-marijuana-remove-it-schedule-one-controlled-substances,"5,840",View,"5,000",/petition/stop-denying-medical-value-cannabis-marijuana-remove-it-schedule-one-controlled-substances,goal,https://petitions.whitehouse.gov/responses?page=14,Health Care
signed,5000,"Demand an Amendment to the U.S. Constitution to End Marijuana, Marihuana, Cannabis and Hemp Prohibition.",6243,"Demand an Amendment to the U.S. Constitution to End Marijuana, Marihuana, Cannabis and Hemp Prohibition.",https://petitions.whitehouse.gov/petition/demand-amendment-us-constitution-end-marijuana-marihuana-cannabis-and-hemp-prohibition,"6,243",View,"5,000",/petition/demand-amendment-us-constitution-end-marijuana-marihuana-cannabis-and-hemp-prohibition,goal,https://petitions.whitehouse.gov/responses?page=14,Health Care
signed,5000,Call an Investigation into Allegations of Prosecutorial & Judicial Misconduct in the Case of Sholom Rubashkin,52819,Call an Investigation into Allegations of Prosecutorial & Judicial Misconduct in the Case of Sholom Rubashkin,https://petitions.whitehouse.gov/petition/call-investigation-allegations-prosecutorial-judicial-misconduct-case-sholom-rubashkin,"52,819",View,"5,000",/petition/call-investigation-allegations-prosecutorial-judicial-misconduct-case-sholom-rubashkin,goal,https://petitions.whitehouse.gov/responses?page=14,Civil Rights & Equality
signed,5000,Repeal the Defense of Marriage Act.,14196,Repeal the Defense of Marriage Act.,https://petitions.whitehouse.gov/petition/repeal-defense-marriage-act-0,"14,196",View,"5,000",/petition/repeal-defense-marriage-act-0,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,Direct the Patent Office to Cease Issuing Software Patents,14949,Direct the Patent Office to Cease Issuing Software Patents,https://petitions.whitehouse.gov/petition/direct-patent-office-cease-issuing-software-patents,"14,949",View,"5,000",/petition/direct-patent-office-cease-issuing-software-patents,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,Recognize the men and women who are occupying wall street,12635,Recognize the men and women who are occupying wall street,https://petitions.whitehouse.gov/petition/recognize-men-and-women-who-are-occupying-wall-street,"12,635",View,"5,000",/petition/recognize-men-and-women-who-are-occupying-wall-street,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,Support the FairTax legislation to grow our economy and benefit all Americans – Americans For Fair Taxation,5607,Support the FairTax legislation to grow our economy and benefit all Americans – Americans For Fair Taxation,https://petitions.whitehouse.gov/petition/support-fairtax-legislation-grow-our-economy-and-benefit-all-americans-%E2%80%93-americans-fair,"5,607",View,"5,000",/petition/support-fairtax-legislation-grow-our-economy-and-benefit-all-americans-%E2%80%93-americans-fair,goal,https://petitions.whitehouse.gov/responses?page=14,
signed,5000,"Forgive Student Loan Debt to Stimulate the Economy and Usher in a New Era of Innovation, Entrepreneurship and Prosperity",32866,"Forgive Student Loan Debt to Stimulate the Economy and Usher in a New Era of Innovation, Entrepreneurship and Prosperity",https://petitions.whitehouse.gov/petition/forgive-student-loan-debt-stimulate-economy-and-usher-new-era-innovation-entrepreneurship,"32,866",View,"5,000",/petition/forgive-student-loan-debt-stimulate-economy-and-usher-new-era-innovation-entrepreneurship,goal,https://petitions.whitehouse.gov/responses?page=14,Education
